file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
Sample_460-CAE117_11A2_2.fastq	FASTQ	DNA	62572289	5909761157	20	94.4	151
Sample_461-CAF10Q_11A3_1.fastq	FASTQ	DNA	66462341	6344627431	20	95.5	151
Sample_461-CAF10Q_11A3_2.fastq	FASTQ	DNA	66462341	6319533577	20	95.1	151
Sample_462-CAJ10A_11A4_1.fastq	FASTQ	DNA	70768012	6321537668	20	89.3	151
Sample_462-CAJ10A_11A4_2.fastq	FASTQ	DNA	70768012	6305409340	20	89.1	151
Sample_463-CAE12M_11A5_1.fastq	FASTQ	DNA	31397434	3763251235	20	119.9	151
Sample_463-CAE12M_11A5_2.fastq	FASTQ	DNA	31397434	3749723880	20	119.4	151
Sample_464-CAI10N_11A6_1.fastq	FASTQ	DNA	67142757	6361101987	20	94.7	151
Sample_464-CAI10N_11A6_2.fastq	FASTQ	DNA	67142757	6336977957	20	94.4	151
Sample_465-CAC137_11A7_1.fastq	FASTQ	DNA	67466654	5526124129	20	81.9	151
Sample_465-CAC137_11A7_2.fastq	FASTQ	DNA	67466654	5510972308	20	81.7	151
Sample_466-CAK10M_11B2_1.fastq	FASTQ	DNA	49837631	5485360352	20	110.1	151
Sample_466-CAK10M_11B2_2.fastq	FASTQ	DNA	49837631	5465327577	20	109.7	151
Sample_467-CAG127_11B4_1.fastq	FASTQ	DNA	38137337	4612557732	20	120.9	151
Sample_467-CAG127_11B4_2.fastq	FASTQ	DNA	38137337	4595346117	20	120.5	151
Sample_468-CAH11I_11B5_1.fastq	FASTQ	DNA	88837392	7396868385	20	83.3	151
Sample_468-CAH11I_11B5_2.fastq	FASTQ	DNA	88837392	7377440526	20	83.0	151
Sample_469-CAJ10B_11B7_1.fastq	FASTQ	DNA	62723288	6434430264	20	102.6	151
Sample_469-CAJ10B_11B7_2.fastq	FASTQ	DNA	62723288	6411520203	20	102.2	151
Sample_46-CAB11T_1I9_1.fastq	FASTQ	DNA	1619275	171528855	20	105.9	151
Sample_46-CAB11T_1I9_2.fastq	FASTQ	DNA	1619275	171130515	20	105.7	151
Sample_470-CAI10R_11B8_1.fastq	FASTQ	DNA	67714697	6408189839	20	94.6	151
Sample_470-CAI10R_11B8_2.fastq	FASTQ	DNA	67714697	6388560835	20	94.3	151
Sample_471-CAG126_11B9_1.fastq	FASTQ	DNA	64347426	6318549870	20	98.2	151
Sample_471-CAG126_11B9_2.fastq	FASTQ	DNA	64347426	6294235199	20	97.8	151
Sample_472-CAD143_11C1_1.fastq	FASTQ	DNA	47898617	4601761543	20	96.1	151
Sample_472-CAD143_11C1_2.fastq	FASTQ	DNA	47898617	4587237370	20	95.8	151
Sample_473-CAD144_11C2_1.fastq	FASTQ	DNA	56367212	5553977870	20	98.5	151
Sample_473-CAD144_11C2_2.fastq	FASTQ	DNA	56367212	5530743870	20	98.1	151
Sample_474-CAN104_11C4_1.fastq	FASTQ	DNA	79145798	7640515246	20	96.5	151
Sample_474-CAN104_11C4_2.fastq	FASTQ	DNA	79145798	7612764892	20	96.2	151
Sample_475-NC_11_C5_1.fastq	FASTQ	DNA	537	57320	31	106.7	151
Sample_475-NC_11_C5_2.fastq	FASTQ	DNA	537	56870	30	105.9	151
Sample_47-CAD132_2A1_1.fastq	FASTQ	DNA	62343416	5620877883	20	90.2	151
Sample_47-CAD132_2A1_2.fastq	FASTQ	DNA	62343416	5606921214	20	89.9	151
Sample_48-CAC11J_2A2_1.fastq	FASTQ	DNA	52561387	3828563314	20	72.8	151
Sample_48-CAC11J_2A2_2.fastq	FASTQ	DNA	52561387	3817733941	20	72.6	151
Sample_49-CAC11K_2A3_1.fastq	FASTQ	DNA	81131292	7497935543	20	92.4	151
Sample_49-CAC11K_2A3_2.fastq	FASTQ	DNA	81131292	7476455519	20	92.2	151
Sample_4-CAC115_1A4_1.fastq	FASTQ	DNA	68280712	5144168146	20	75.3	151
Sample_4-CAC115_1A4_2.fastq	FASTQ	DNA	68280712	5130494177	20	75.1	151
Sample_50-CAD13J_2A4_1.fastq	FASTQ	DNA	52557976	5581863250	20	106.2	151
Sample_50-CAD13J_2A4_2.fastq	FASTQ	DNA	52557976	5560831415	20	105.8	151
Sample_51-CAH10G_2A6_1.fastq	FASTQ	DNA	25396693	3356244213	20	132.2	151
Sample_51-CAH10G_2A6_2.fastq	FASTQ	DNA	25396693	3341760620	20	131.6	151
Sample_52-CAD112_2A7_1.fastq	FASTQ	DNA	39494816	4470782173	20	113.2	151
Sample_52-CAD112_2A7_2.fastq	FASTQ	DNA	39494816	4461304319	20	113.0	151
Sample_53-CAC11Z_2A8_1.fastq	FASTQ	DNA	37524197	4528231135	20	120.7	151
Sample_53-CAC11Z_2A8_2.fastq	FASTQ	DNA	37524197	4513645472	20	120.3	151
Sample_54-CAH10D_2A9_1.fastq	FASTQ	DNA	46945652	4526123109	20	96.4	151
Sample_54-CAH10D_2A9_2.fastq	FASTQ	DNA	46945652	4510405262	20	96.1	151
Sample_55-CAB137_2B1_1.fastq	FASTQ	DNA	58356862	5617906567	20	96.3	151
Sample_55-CAB137_2B1_2.fastq	FASTQ	DNA	58356862	5602338517	20	96.0	151
Sample_56-CAH10B_2B2_1.fastq	FASTQ	DNA	39403919	3872999473	20	98.3	151
Sample_56-CAH10B_2B2_2.fastq	FASTQ	DNA	39403919	3862054557	20	98.0	151
Sample_57-CAC11X_2B3_1.fastq	FASTQ	DNA	49942261	4273072088	20	85.6	151
Sample_57-CAC11X_2B3_2.fastq	FASTQ	DNA	49942261	4265641305	20	85.4	151
Sample_58-CAF101_2B5_1.fastq	FASTQ	DNA	73499312	6868225098	20	93.4	151
Sample_58-CAF101_2B5_2.fastq	FASTQ	DNA	73499312	6838530934	20	93.0	151
Sample_59-CAD111_2B7_1.fastq	FASTQ	DNA	48558356	5230862729	20	107.7	151
Sample_59-CAD111_2B7_2.fastq	FASTQ	DNA	48558356	5213556842	20	107.4	151
Sample_5-CAD10T_1A5_1.fastq	FASTQ	DNA	31733713	3397586397	20	107.1	151
Sample_5-CAD10T_1A5_2.fastq	FASTQ	DNA	31733713	3382722921	20	106.6	151
Sample_60-CAD10W_2B9_1.fastq	FASTQ	DNA	11023072	1264010076	20	114.7	151
Sample_60-CAD10W_2B9_2.fastq	FASTQ	DNA	11023072	1256754936	20	114.0	151
Sample_61-CAI105_2C1_1.fastq	FASTQ	DNA	64849851	6983660711	20	107.7	151
Sample_61-CAI105_2C1_2.fastq	FASTQ	DNA	64849851	6963082224	20	107.4	151
Sample_62-CAD10V_2C3_1.fastq	FASTQ	DNA	63998290	5641818422	20	88.2	151
Sample_62-CAD10V_2C3_2.fastq	FASTQ	DNA	63998290	5618585680	20	87.8	151
Sample_63-CAC11F_2C4_1.fastq	FASTQ	DNA	31738923	2896064044	20	91.2	151
Sample_63-CAC11F_2C4_2.fastq	FASTQ	DNA	31738923	2887264482	20	91.0	151
Sample_64-CAL10K_2C6_1.fastq	FASTQ	DNA	73344635	7330169731	20	99.9	151
Sample_64-CAL10K_2C6_2.fastq	FASTQ	DNA	73344635	7313464824	20	99.7	151
Sample_65-CAI106_2C8_1.fastq	FASTQ	DNA	58855851	4941651647	20	84.0	151
Sample_65-CAI106_2C8_2.fastq	FASTQ	DNA	58855851	4929754069	20	83.8	151
Sample_66-CAB13M_2C9_1.fastq	FASTQ	DNA	66167298	6368469127	20	96.2	151
Sample_66-CAB13M_2C9_2.fastq	FASTQ	DNA	66167298	6349668053	20	96.0	151
Sample_67-CAL10J_2D1_1.fastq	FASTQ	DNA	67456134	6974878163	20	103.4	151
Sample_67-CAL10J_2D1_2.fastq	FASTQ	DNA	67456134	6945953662	20	103.0	151
Sample_68-CAI108_2D2_1.fastq	FASTQ	DNA	62062672	5756678105	20	92.8	151
Sample_68-CAI108_2D2_2.fastq	FASTQ	DNA	62062672	5729539151	20	92.3	151
Sample_69-CAI107_2D3_1.fastq	FASTQ	DNA	47549547	4924259174	20	103.6	151
Sample_69-CAI107_2D3_2.fastq	FASTQ	DNA	47549547	4906510316	20	103.2	151
Sample_6-CAB12A_1A6_1.fastq	FASTQ	DNA	159443	14106914	20	88.5	151
Sample_6-CAB12A_1A6_2.fastq	FASTQ	DNA	159443	14014498	20	87.9	151
Sample_70-CAG10I_2D4_1.fastq	FASTQ	DNA	58801784	5852435134	20	99.5	151
Sample_70-CAG10I_2D4_2.fastq	FASTQ	DNA	58801784	5836275425	20	99.3	151
Sample_71-CAM10C_2D5_1.fastq	FASTQ	DNA	45179454	3829724624	20	84.8	151
Sample_71-CAM10C_2D5_2.fastq	FASTQ	DNA	45179454	3818054168	20	84.5	151
Sample_72-CAD110_2D6_1.fastq	FASTQ	DNA	51140078	4635733853	20	90.6	151
Sample_72-CAD110_2D6_2.fastq	FASTQ	DNA	51140078	4606892365	20	90.1	151
Sample_73-CAG10K_2D7_1.fastq	FASTQ	DNA	71862282	6677253235	20	92.9	151
Sample_73-CAG10K_2D7_2.fastq	FASTQ	DNA	71862282	6652925000	20	92.6	151
Sample_74-CAB136_2E1_1.fastq	FASTQ	DNA	68695413	6699801110	20	97.5	151
Sample_74-CAB136_2E1_2.fastq	FASTQ	DNA	68695413	6684250883	20	97.3	151
Sample_75-CAC11G_2E2_1.fastq	FASTQ	DNA	38603258	4462530016	20	115.6	151
Sample_75-CAC11G_2E2_2.fastq	FASTQ	DNA	38603258	4449254426	20	115.3	151
Sample_76-CAD114_2E3_1.fastq	FASTQ	DNA	46839529	4541854266	20	97.0	151
Sample_76-CAD114_2E3_2.fastq	FASTQ	DNA	46839529	4523372981	20	96.6	151
Sample_77-CAI109_2E4_1.fastq	FASTQ	DNA	60742914	5933725054	20	97.7	151
Sample_77-CAI109_2E4_2.fastq	FASTQ	DNA	60742914	5918912572	20	97.4	151
Sample_78-CAC11Y_2E5_1.fastq	FASTQ	DNA	39754994	4278210456	20	107.6	151
Sample_78-CAC11Y_2E5_2.fastq	FASTQ	DNA	39754994	4259938235	20	107.2	151
Sample_79-CAD113_2E6_1.fastq	FASTQ	DNA	50971941	4335801957	20	85.1	151
Sample_79-CAD113_2E6_2.fastq	FASTQ	DNA	50971941	4325102291	20	84.9	151
Sample_7-NC_1_A7_1.fastq	FASTQ	DNA	78770	6329895	20	80.4	151
Sample_7-NC_1_A7_2.fastq	FASTQ	DNA	78770	6307229	20	80.1	151
Sample_80-CAB139_2E7_1.fastq	FASTQ	DNA	60923681	5186817511	20	85.1	151
Sample_80-CAB139_2E7_2.fastq	FASTQ	DNA	60923681	5171858547	20	84.9	151
Sample_81-CAB13A_2E8_1.fastq	FASTQ	DNA	68585610	6041296628	20	88.1	151
Sample_81-CAB13A_2E8_2.fastq	FASTQ	DNA	68585610	6029177308	20	87.9	151
Sample_82-CAM10G_2F1_1.fastq	FASTQ	DNA	67598249	5705708359	20	84.4	151
Sample_82-CAM10G_2F1_2.fastq	FASTQ	DNA	67598249	5694730001	20	84.2	151
Sample_83-CAD116_2F5_1.fastq	FASTQ	DNA	57606655	5301922025	20	92.0	151
Sample_83-CAD116_2F5_2.fastq	FASTQ	DNA	57606655	5288283333	20	91.8	151
Sample_84-CAB13C_2F6_1.fastq	FASTQ	DNA	46871466	4116692313	20	87.8	151
Sample_84-CAB13C_2F6_2.fastq	FASTQ	DNA	46871466	4104482715	20	87.6	151
Sample_85-CAF10L_2F8_1.fastq	FASTQ	DNA	59680757	5007617025	20	83.9	151
Sample_85-CAF10L_2F8_2.fastq	FASTQ	DNA	59680757	4996327893	20	83.7	151
Sample_86-CAB14W_2G3_1.fastq	FASTQ	DNA	65929219	6298175502	20	95.5	151
Sample_86-CAB14W_2G3_2.fastq	FASTQ	DNA	65929219	6274303579	20	95.2	151
Sample_87-CAB14X_2G9_1.fastq	FASTQ	DNA	71241390	7409288613	20	104.0	151
Sample_87-CAB14X_2G9_2.fastq	FASTQ	DNA	71241390	7373894143	20	103.5	151
Sample_88-CAG119_2H2_1.fastq	FASTQ	DNA	58547937	5330709343	20	91.0	151
Sample_88-CAG119_2H2_2.fastq	FASTQ	DNA	58547937	5311201725	20	90.7	151
Sample_89-CAC124_2H4_1.fastq	FASTQ	DNA	82889669	7341340804	20	88.6	151
Sample_89-CAC124_2H4_2.fastq	FASTQ	DNA	82889669	7322809185	20	88.3	151
Sample_8-CAH105_1A8_1.fastq	FASTQ	DNA	45863615	4560446960	20	99.4	151
Sample_8-CAH105_1A8_2.fastq	FASTQ	DNA	45863615	4545836815	20	99.1	151
Sample_90-CAL10M_2H5_1.fastq	FASTQ	DNA	34344838	3701650287	20	107.8	151
Sample_90-CAL10M_2H5_2.fastq	FASTQ	DNA	34344838	3680822227	20	107.2	151
Sample_91-CAJ100_2H7_1.fastq	FASTQ	DNA	19892	1474871	20	74.1	151
Sample_91-CAJ100_2H7_2.fastq	FASTQ	DNA	19892	1472390	20	74.0	151
Sample_92-CAG118_2H8_1.fastq	FASTQ	DNA	59959688	6075874637	20	101.3	151
Sample_92-CAG118_2H8_2.fastq	FASTQ	DNA	59959688	6059050861	20	101.1	151
Sample_93-NC_2_H9_1.fastq	FASTQ	DNA	28166	2027008	20	72.0	151
Sample_93-NC_2_H9_2.fastq	FASTQ	DNA	28166	2023255	20	71.8	151
Sample_94-CAM10A_2I1_1.fastq	FASTQ	DNA	37083950	4414314814	20	119.0	151
Sample_94-CAM10A_2I1_2.fastq	FASTQ	DNA	37083950	4378907037	20	118.1	151
Sample_95-CAM109_2I3_1.fastq	FASTQ	DNA	22118	1716389	20	77.6	151
Sample_95-CAM109_2I3_2.fastq	FASTQ	DNA	22118	1713185	20	77.5	151
Sample_96-CAE10I_2I4_1.fastq	FASTQ	DNA	59783110	5714399749	20	95.6	151
Sample_96-CAE10I_2I4_2.fastq	FASTQ	DNA	59783110	5695515934	20	95.3	151
Sample_97-CAD10X_2I5_1.fastq	FASTQ	DNA	217624	22969955	20	105.5	151
Sample_97-CAD10X_2I5_2.fastq	FASTQ	DNA	217624	22852417	20	105.0	151
Sample_98-CAM10B_2I7_1.fastq	FASTQ	DNA	62953627	6011172074	20	95.5	151
Sample_98-CAM10B_2I7_2.fastq	FASTQ	DNA	62953627	5990038355	20	95.2	151
Sample_99-CAC11D_2I8_1.fastq	FASTQ	DNA	48616093	4416640140	20	90.8	151
Sample_99-CAC11D_2I8_2.fastq	FASTQ	DNA	48616093	4408374413	20	90.7	151
Sample_9-CAC113_1A9_1.fastq	FASTQ	DNA	66511433	6136152152	20	92.3	151
Sample_9-CAC113_1A9_2.fastq	FASTQ	DNA	66511433	6121528656	20	92.0	151
